names,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,year
Tinder 101,7UPPERCUTS,30,0.597,0.182,8,-12.87,1,0.0289,0.8540000000000001,0.0,0.0941,0.478,89.098,1.4941,2020
Nghe Bài Này Đi Em,Củ Cải,29,0.753,0.56,8,-8.511000000000001,1,0.28600000000000003,0.82,0.00020099999999999998,0.156,0.6679999999999999,155.905,4.768483333333333,2019
Con Thích Về Nhà Lúc 5h - Đi Học Thêm,DJ Tom2k,11,0.777,0.9670000000000001,7,-4.115,0,0.0583,0.0425,0.325,0.429,0.639,140.004,4.6010333333333335,2020
Khi Màn Hình Tắt,Rhymastic,27,0.7759999999999999,0.79,7,-6.236000000000001,1,0.153,0.22,0.0,0.0791,0.7,129.976,4.92725,2018
Bên Trái,Kiên Trịnh,31,0.8590000000000001,0.376,4,-8.939,1,0.0418,0.742,1.28e-06,0.0811,0.775,104.976,4.037183333333333,2020
100 Years Love,Nam Đức,37,0.904,0.313,5,-15.182,0,0.268,0.8490000000000001,8.06e-06,0.132,0.473,129.95600000000002,3.5092833333333333,2020
ANH ĐỨNG TỪ CHIỀU HUY VẠC,Tiến Nhỏ,6,0.768,0.473,3,-10.280999999999999,1,0.0377,0.662,0.0,0.094,0.7020000000000001,104.95,4.617683333333333,2020
Duma Song,7UPPERCUTS,30,0.625,0.652,7,-8.681000000000001,1,0.0399,0.0027,0.0,0.0955,0.89,160.07399999999998,1.0666666666666667,2020
Wave Alpha,7UPPERCUTS,35,0.457,0.961,7,-7.063,1,0.155,0.006959999999999999,4.4e-06,0.35700000000000004,0.507,194.167,2.6435333333333335,2020
No Internet,7UPPERCUTS,43,0.7390000000000001,0.8320000000000001,1,-5.105,1,0.0479,0.0917,9.470000000000001e-05,0.146,0.6409999999999999,95.988,3.0860333333333334,2020
Chỉ Muốn Bên Em Lúc Này (Lofi Ver.),Orinn,45,0.716,0.308,9,-11.815999999999999,1,0.0375,0.9259999999999999,0.00479,0.27399999999999997,0.731,104.02,4.41075,2021
Mây Lang Thang,Tùng TeA,43,0.7340000000000001,0.542,9,-10.284,1,0.0405,0.7859999999999999,0.000616,0.11599999999999999,0.726,147.054,3.3322,2020
Yeu Em Tu Be (feat. Phi Nhung),HuyR,38,0.889,0.6,8,-6.452999999999999,1,0.0657,0.649,0.0,0.214,0.7020000000000001,130.05,3.63405,2021
Ông Bà Già Tao Lo Hết,Bình Gold,42,0.7070000000000001,0.78,10,-8.427,0,0.07,0.242,0.0211,0.0795,0.695,159.895,4.0761666666666665,2020
Thôi Anh Không Chơi - Nimbia Club Mix,Nimbia,24,0.6779999999999999,0.873,2,-2.64,1,0.0444,0.0563,4.64e-06,0.159,0.257,139.988,3.6666666666666665,2019
Quan Hệ Rộng,Bình Gold,37,0.799,0.429,6,-9.347000000000001,1,0.319,0.474,0.0,0.17600000000000002,0.846,82.006,2.1842166666666665,2018
Con Trai Cưng,K-ICM,22,0.8859999999999999,0.598,5,-5.5920000000000005,1,0.0346,0.904,0.371,0.085,0.456,105.036,3.20645,2020
Họ Gọi Anh Là Máy Bay Lag3,DJ Tom2k,17,0.7979999999999999,0.8170000000000001,11,-2.88,0,0.0703,0.0797,0.000585,0.127,0.853,135.023,2.0453833333333336,2021
Short Skirt,Niz,37,0.929,0.565,11,-8.58,1,0.311,0.506,3.01e-05,0.115,0.409,120.038,4.333266666666667,2020
Hành Lang Cũ,Long Nón Lá,27,0.733,0.307,5,-9.263,1,0.0316,0.8490000000000001,8.92e-06,0.22,0.21600000000000003,135.834,3.888,2020
Anh không làm gì đâu anh thề,MEGAZETZ,32,0.8959999999999999,0.804,7,-5.651,1,0.139,0.0624,6.06e-06,0.0828,0.539,126.98200000000001,2.77165,2020
Trăng Tròn,Ngắn,25,0.9159999999999999,0.445,10,-7.622999999999999,0,0.12,0.612,1.08e-06,0.107,0.647,119.964,3.42335,2020
Tình Đắng Như Ly Cà Phê,Ngơ,55,0.747,0.0775,1,-20.601999999999997,1,0.0594,0.92,0.0,0.0817,0.695,116.00299999999999,3.5862,2019
Tình Yêu Khủng Long,Fay,32,0.778,0.442,5,-8.603,1,0.0321,0.615,7.120000000000001e-05,0.105,0.502,94.988,3.748466666666667,2020
Ba Kể Con Nghe,Nguyễn Hải Phong,29,0.725,0.439,9,-8.096,1,0.0335,0.8170000000000001,0.0,0.0872,0.435,130.013,3.971233333333333,2018
Co Giang Tinh,X2X,33,0.6709999999999999,0.6609999999999999,1,-8.368,1,0.0387,0.682,2.45e-05,0.10800000000000001,0.643,94.99700000000001,3.9458333333333333,2020
Em Băng Qua - TikTok Remix,Lập Nguyễn,35,0.748,0.843,9,-7.271,0,0.0357,0.00148,0.0175,0.0367,0.735,116.985,4.478633333333334,2021
Chân Ái,Orange,49,0.616,0.518,9,-8.628,0,0.032,0.48700000000000004,2.78e-05,0.45299999999999996,0.569,113.95200000000001,4.38045,2020
Buddha,Wowy,32,0.418,0.882,6,-5.922000000000001,0,0.0765,0.191,0.0,0.134,0.37799999999999995,178.465,3.482083333333333,2012
Em Là Người Tốt,DT (T Team),32,0.861,0.8690000000000001,4,-4.993,0,0.0464,0.7090000000000001,0.0,0.439,0.8590000000000001,90.008,3.4388833333333335,2021
05 (Không Phai) - Remix,Vu Trung Quan,31,0.7120000000000001,0.7929999999999999,5,-3.245,0,0.0291,0.174,0.000333,0.313,0.61,121.985,3.4422,2021
Người Âm Phủ Remix,Osad,31,0.687,0.675,1,-6.492000000000001,1,0.0314,0.0351,0.00507,0.303,0.368,120.081,2.1759666666666666,2018
Em Gái Mưa,Huong Tram,43,0.499,0.446,7,-6.314,1,0.0329,0.885,0.0,0.354,0.47100000000000003,147.759,5.3937333333333335,2020
Trái Tim Em Cũng Biết Đau,Bao Anh,35,0.5,0.518,8,-6.079,0,0.035,0.836,0.0,0.11599999999999999,0.5760000000000001,131.528,5.0488,2017
Y.E.U (L.O.V.E) [Edm Version],MIN,33,0.636,0.623,3,-5.415,1,0.0329,0.0551,0.0,0.0626,0.309,128.069,4.4375,2015
Ngốc,Huong Tram,29,0.625,0.44299999999999995,9,-6.462000000000001,1,0.0277,0.887,3.09e-06,0.0885,0.368,119.89299999999999,4.868366666666667,2016
Em Yêu Anh (I Love You),Miu Lê,26,0.43200000000000005,0.457,4,-8.207,1,0.0281,0.7559999999999999,0.0301,0.16399999999999998,0.306,145.89600000000002,3.658,2017
Ngay Xua Em Den - Original,Anh Khang,39,0.682,0.391,5,-11.343,1,0.0287,0.674,2.5e-06,0.105,0.43700000000000006,105.992,4.302366666666667,2019
Vì Sao,Khởi My,27,0.633,0.578,11,-6.33,0,0.0513,0.597,0.0,0.18,0.37799999999999995,90.07600000000001,4.285816666666666,2011
Gửi Cho Anh,Khởi My,26,0.7070000000000001,0.8,9,-4.488,0,0.0419,0.7759999999999999,0.0,0.142,0.711,110.022,4.553583333333333,2013
tinh eu em,Thanh Hung,0,0.6559999999999999,0.885,0,-4.592,1,0.0433,0.0012,0.0536,0.371,0.868,141.835,3.0503833333333334,2019
Riêng Mình Em,Miu Lê,27,0.647,0.7340000000000001,5,-7.928,1,0.305,0.537,0.233,0.0968,0.424,162.02700000000002,4.397283333333333,2015
Đừng Bận Tâm,Khoi My,25,0.494,0.528,10,-4.265,0,0.0283,0.7240000000000001,0.0,0.0697,0.615,178.053,4.25665,2017
Em Mới Là Người Yêu Anh,MIN,51,0.68,0.841,7,-4.716,1,0.0311,0.00611,0.0,0.16399999999999998,0.0762,98.001,3.816333333333333,2018
Gửi Người Yêu Cũ,Hồ Ngọc Hà,35,0.408,0.32,8,-8.752,0,0.0315,0.7290000000000001,7.61e-06,0.15,0.132,76.783,4.709016666666667,2017
Người Hát Tình Ca,Uyên Linh,35,0.531,0.408,9,-7.194,1,0.0262,0.747,0.000176,0.321,0.146,76.02600000000001,5.29415,2017
Nu Hon Danh Roi - OST Thang Nam Ruc Ro - Original,Hoàng Yến Chibi,32,0.381,0.107,0,-14.565,0,0.0527,0.955,0.000217,0.0987,0.102,178.446,4.61,2018
Một Chút Quên Anh Thôi,Bảo Thy,32,0.609,0.35200000000000004,3,-9.048,0,0.0277,0.92,0.0,0.115,0.41,97.98,3.542,2017
Anh Muốn Em Sống Sao (Minishow Bảo Anh),Bao Anh,29,0.406,0.128,2,-15.536,0,0.0392,0.887,0.0,0.187,0.125,124.74700000000001,4.552266666666666,2017
Xếp Vào Quá Khứ,Bảo Thy,22,0.589,0.425,7,-7.843,0,0.0277,0.7759999999999999,0.0,0.187,0.255,109.988,4.1492,2017
Thà Rằng Như Thế,Ung Hoang Phuc,36,0.5820000000000001,0.5770000000000001,11,-5.766,0,0.0295,0.317,0.0,0.19,0.273,125.986,3.3608,2007
Tình Đơn Phương,Đan Trường,29,0.6990000000000001,0.462,7,-10.864,0,0.0401,0.322,5.54e-06,0.111,0.122,128.66899999999998,4.315433333333333,2015
Đừng Hỏi Em,Mỹ Tâm,44,0.337,0.444,0,-7.053,0,0.032,0.696,2.3100000000000002e-05,0.127,0.289,147.17,4.384216666666667,2017
Cô Ấy Là Ai,Mỹ Tâm,35,0.5870000000000001,0.506,1,-6.513999999999999,1,0.0303,0.667,0.0,0.0958,0.335,119.87799999999999,3.83045,2017
Bao Giờ Lấy Chồng,Bich Phuong,37,0.787,0.728,1,-5.672999999999999,0,0.0378,0.555,0.00025699999999999996,0.0905,0.765,113.01100000000001,3.7529333333333335,2017
Anh Chưa Từng Biết,Mỹ Tâm,33,0.266,0.49200000000000005,4,-6.428999999999999,0,0.0729,0.873,4.07e-06,0.083,0.192,68.8,4.169116666666667,2017
Nếu Có Buông Tay,Mỹ Tâm,37,0.513,0.413,9,-7.4879999999999995,0,0.0291,0.691,1.0199999999999999e-05,0.0994,0.14400000000000002,127.62299999999999,4.220666666666666,2017
Nham Mat Thay Mua He OST - Original,Nguyen Ha,37,0.521,0.302,9,-8.532,0,0.0281,0.919,0.00105,0.0996,0.308,104.757,4.715116666666667,2018
Nếu Anh Đi,Mỹ Tâm,48,0.33899999999999997,0.40700000000000003,6,-6.152,0,0.028999999999999998,0.521,0.0,0.0755,0.213,160.005,4.198216666666666,2017
Muộn Màng Là Từ Lúc,Mỹ Tâm,47,0.619,0.509,6,-6.492999999999999,0,0.025,0.6729999999999999,0.0,0.0931,0.256,107.99600000000001,3.9182166666666665,2017
Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,50,0.523,0.43799999999999994,6,-5.457999999999999,1,0.0372,0.878,0.0,0.105,0.255,172.07,4.034883333333333,2019
Ra Là Em Đâu Quá Mong Manh,Huong Tram,39,0.581,0.626,11,-4.593,0,0.0438,0.807,5.5e-06,0.16699999999999998,0.263,152.053,4.363333333333333,2019
Chuyện Buồn,Mỹ Tâm,33,0.439,0.745,8,-4.72,0,0.0385,0.491,0.0,0.0978,0.35200000000000004,199.842,3.842216666666667,2017
Khi Ta Yêu (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,30,0.381,0.532,7,-5.046,1,0.0431,0.733,0.0,0.0764,0.35700000000000004,155.78,3.641033333333333,2019
Nếu Có Một Ngày,Uyên Linh,38,0.386,0.247,9,-13.613,1,0.0824,0.907,3.37e-06,0.099,0.33299999999999996,83.115,4.27645,2018
Ngày Chưa Giông Bão,Bùi Lan Hương,52,0.418,0.336,7,-11.270999999999999,0,0.0499,0.877,3.4e-05,0.11199999999999999,0.5660000000000001,144.71200000000002,3.533333333333333,2018
Biết Khi Nào Gặp Lại,Mỹ Tâm,39,0.642,0.21600000000000003,8,-8.449,0,0.032,0.868,0.0,0.138,0.306,80.09,4.10555,2017
Em Mới Là Người Yêu Anh (Acoustic Version),MIN,44,0.494,0.302,7,-7.221,1,0.0345,0.973,9.95e-05,0.154,0.364,187.87599999999998,3.9255333333333335,2018
"Dung Yeu Nua, Em Met Roi",MIN,41,0.57,0.615,3,-4.449,1,0.0295,0.557,0.0,0.102,0.324,155.966,4.690916666666666,2019
Ăn Sáng Nha - Original Version,ERIK,42,0.838,0.7709999999999999,9,-3.341,1,0.0365,0.34700000000000003,0.0,0.0603,0.9740000000000001,115.988,3.1206833333333335,2020
"Một Bước Yêu, Vạn Dặm Đau",Mr.Siro,39,0.469,0.42100000000000004,1,-7.656000000000001,1,0.0274,0.7959999999999999,0.0,0.0956,0.327,137.86,4.9819,2019
Còn Thương Thì Không Để Em Khóc,Miu Lê,42,0.389,0.4,4,-11.642999999999999,1,0.0467,0.606,2.79e-06,0.132,0.32299999999999995,128.049,4.875,2019
Có Như Không Có,Hien Ho,37,0.36200000000000004,0.254,7,-12.47,1,0.0346,0.8440000000000001,7.15e-06,0.0847,0.37,131.268,4.562216666666667,2019
Yêu Một Người Vô Tâm,Bao Anh,31,0.5670000000000001,0.469,10,-6.1129999999999995,0,0.036000000000000004,0.8809999999999999,0.0,0.092,0.5589999999999999,140.158,5.160933333333333,2017
tinh dau thay,Thanh Hung,0,0.636,0.9620000000000001,0,-3.49,1,0.0495,0.0307,0.53,0.608,0.9229999999999999,141.792,2.9840666666666666,2019
Giac Mo Chi La Giac Mo,Hồ Ngọc Hà,31,0.44299999999999995,0.34600000000000003,2,-9.138,0,0.0272,0.723,0.0,0.147,0.209,137.839,4.560666666666667,2006
Anh Đang Nơi Đâu,Miu Lê,34,0.617,0.64,6,-4.36,1,0.0337,0.667,0.0,0.11800000000000001,0.293,85.958,3.35,2016
On Rainy Day,Tien Cookie,24,0.6509999999999999,0.5760000000000001,1,-9.158999999999999,1,0.0323,0.682,0.0,0.35,0.51,89.98700000000001,3.790366666666667,2014
3 1 0 7,W/N,58,0.7929999999999999,0.46299999999999997,11,-7.654,1,0.0589,0.846,4.15e-06,0.184,0.47600000000000003,123.944,3.8709666666666664,2020
Tận Cùng Nỗi Nhớ (feat. Han Sara),Will,43,0.39399999999999996,0.374,0,-8.474,1,0.0306,0.872,0.0,0.09,0.40299999999999997,146.121,4.6748,2018
"xuân, hạ, thu, đông rồi lại xuân",AMEE,46,0.46,0.204,1,-11.082,1,0.038,0.8809999999999999,0.000721,0.12,0.287,143.398,4.843483333333333,2020
nàng thơ... trời giấu trời mang đi,AMEE,53,0.46299999999999997,0.306,8,-11.814,0,0.0421,0.883,0.0,0.113,0.301,92.82700000000001,4.369183333333333,2020
Đúng Cũng Thành Sai,Mỹ Tâm,52,0.648,0.49,5,-5.757000000000001,1,0.0283,0.8440000000000001,0.0,0.0997,0.6890000000000001,80.033,4.789333333333333,2020
Viên Đá Nhỏ,Hai Bang,24,0.5489999999999999,0.461,7,-5.752000000000001,1,0.0264,0.609,0.0,0.599,0.324,144.10399999999998,5.3712,2015
trời giấu trời mang đi,AMEE,50,0.43799999999999994,0.408,3,-9.857000000000001,1,0.0705,0.688,0.0,0.121,0.373,92.053,4.225,2020
Luc Moi Yeu,Phuong Vy,25,0.8759999999999999,0.49200000000000005,9,-9.323,0,0.0291,0.62,0.0035399999999999997,0.129,0.645,112.021,3.61845,2008
Yêu Một Người Có Lẽ,Lou Hoang,45,0.784,0.5379999999999999,2,-8.077,0,0.0504,0.569,0.0,0.146,0.6920000000000001,127.92299999999999,4.2254,2016
Nothing In Your Eyes 2,YanBi,29,0.774,0.743,3,-6.169,0,0.0556,0.6920000000000001,0.0,0.0931,0.721,104.99600000000001,4.213983333333333,2016
Nothing In Your Eyes,Mr T,15,0.745,0.537,10,-9.634,0,0.0433,0.56,1.24e-06,0.129,0.619,100.035,2.298783333333333,2015
Cánh Hồng Phai,Trấn Thành,42,0.716,0.402,0,-8.198,1,0.0296,0.21899999999999997,0.0,0.10400000000000001,0.315,99.973,4.035333333333333,2016
Sợ Yêu,Thanh Ha,41,0.348,0.209,11,-13.795,0,0.0418,0.775,0.0,0.0628,0.153,84.76,5.3871,2019
Giúp Em Trả Lời Những Câu Hỏi,Bich Phuong,26,0.5579999999999999,0.439,9,-6.227,1,0.0355,0.75,1.01e-06,0.146,0.27,144.085,4.7508,2017
Mình Yêu Nhau Bao Lâu,Bao Anh,16,0.447,0.419,11,-8.448,0,0.0321,0.872,1.2e-06,0.273,0.358,109.389,4.08445,2014
Người Ta Nói,Ung Hoang Phuc,31,0.5379999999999999,0.442,10,-7.955,1,0.0289,0.556,4.19e-06,0.11199999999999999,0.193,119.956,3.8324,2017
Yêu Một Người Vô Tâm (Minishow Bảo Anh),Bao Anh,14,0.478,0.37,9,-7.432,0,0.0309,0.925,0.000325,0.0834,0.342,140.043,5.0203,2017
Anh Không Muốn Bất Công Với Em,Ung Hoang Phuc,35,0.667,0.5660000000000001,3,-6.997999999999999,1,0.0287,0.327,0.0,0.222,0.345,113.881,4.453,2015
Anh Ở Đâu,Khởi My,14,0.5579999999999999,0.436,8,-8.171,0,0.0316,0.8029999999999999,2.4e-05,0.0818,0.355,125.97200000000001,6.1775166666666665,2015
Ngôi Nhà Hoa Hồng,Quang Vinh,24,0.679,0.467,7,-6.119,1,0.0258,0.75,0.000309,0.127,0.43,99.95700000000001,4.750883333333333,2017
Vầng Trăng Cô Đơn,Ung Hoang Phuc,18,0.603,0.608,11,-5.316,1,0.0283,0.18,0.0,0.155,0.298,104.00399999999999,4.316,2010
Cô Đơn Một Vì Sao,Ung Hoang Phuc,17,0.557,0.595,8,-3.27,0,0.033,0.281,0.0,0.125,0.38,126.09899999999999,4.8892,2015
Nụ Hồng Mong Manh,Bich Phuong,30,0.521,0.319,11,-10.294,0,0.0283,0.779,0.0,0.11,0.249,78.097,6.556933333333333,2017
Chỉ Là Em Giấu Đi,Bich Phuong,17,0.45899999999999996,0.245,5,-14.027999999999999,0,0.0347,0.965,3.37e-06,0.16,0.23399999999999999,81.803,4.55755,2013
Khóc,Đông Nhi,27,0.644,0.563,6,-6.6579999999999995,0,0.0277,0.507,1.63e-06,0.0874,0.525,99.99700000000001,4.7088833333333335,2010
Cho Em Một Lần Yêu,Đông Nhi,32,0.604,0.5589999999999999,11,-6.707000000000001,0,0.0241,0.21899999999999997,0.0,0.124,0.327,103.039,3.7628833333333334,2011
Lời Thú Tội Ngọt Ngào,Đông Nhi,21,0.69,0.609,1,-6.314,1,0.027999999999999997,0.779,0.000103,0.16399999999999998,0.45899999999999996,125.98899999999999,3.164,2010
Biệt khúc,Lam Truong,13,0.62,0.414,10,-12.273,1,0.0292,0.244,0.0,0.385,0.209,120.16,5.563116666666667,1998
Kiếp lữ hành,Lam Truong,17,0.937,0.764,4,-6.277,0,0.065,0.0991,0.0,0.196,0.473,100.022,3.9262166666666665,2003
Nỗi nhớ dịu êm,Lam Truong,21,0.723,0.318,0,-11.993,0,0.0291,0.6890000000000001,7.72e-06,0.14,0.311,99.99799999999999,4.721783333333334,1996
Phong Ba Tình Đời,Đan Trường,0,0.485,0.667,10,-6.416,1,0.0526,0.127,8.09e-05,0.094,0.14800000000000002,143.674,5.022033333333333,
Không Thể Ở Bên Nhau,Luu Chi Vy,0,0.648,0.419,9,-8.17,0,0.036000000000000004,0.4,0.0,0.446,0.34299999999999997,130.139,6.625083333333333,2015
Vì Sao Thế,Phạm Khánh Hưng,28,0.606,0.48100000000000004,0,-8.258,1,0.0266,0.5539999999999999,0.0,0.0932,0.433,129.94899999999998,4.4665,2018
Đổi Thay Một Hình Bóng,Phạm Khánh Hưng,3,0.748,0.455,7,-7.561,0,0.032,0.7759999999999999,0.0,0.0762,0.17300000000000001,129.999,4.543566666666667,2018
Tình Ra Đi...Người Chẳng Muốn Chia Ly,Phạm Khánh Hưng,4,0.314,0.467,7,-6.587000000000001,0,0.0456,0.45899999999999996,0.0,0.152,0.21600000000000003,199.78799999999998,4.267966666666666,2018
Vẫn Mong Em Quay Về,Lâm Vũ,0,0.599,0.581,5,-6.263,0,0.0273,0.295,0.0,0.0844,0.304,112.096,5.7452,2018
Người Đàn Ông Tham Lam,Hoàng Châu,9,0.474,0.49,2,-5.686,0,0.0543,0.778,0.0,0.0866,0.162,140.1,4.517,2018
Làm Người Ai Làm Thế,Hoàng Châu,2,0.594,0.5670000000000001,6,-6.1770000000000005,0,0.0275,0.774,0.0,0.141,0.278,98.62299999999999,4.2584,2018
Thôi Anh Cứ Đi Đi,Hoàng Châu,1,0.479,0.672,7,-4.789,0,0.0583,0.569,0.0,0.33299999999999996,0.369,139.903,4.010666666666666,2018
Tình xưa nghĩ cũ 3,Jimmi Nguyen,16,0.575,0.37799999999999995,2,-9.076,0,0.0261,0.0841,0.0,0.316,0.249,82.07799999999999,3.9548833333333335,2000
Biệt Khúc Chờ Nhau,Đan Trường,0,0.518,0.541,7,-6.15,1,0.0311,0.6729999999999999,0.0,0.0789,0.226,101.954,4.7778,
Bụi Bay Vào Mắt,Phạm Quỳnh Anh,25,0.48,0.552,9,-4.8,1,0.0288,0.626,0.0,0.265,0.547,89.865,4.3336,2018
Có Chắc Anh Đã Yêu Em,Mây Trắng,18,0.363,0.624,2,-4.496,1,0.0574,0.738,0.0,0.0805,0.39899999999999997,206.035,4.467366666666667,2018
Cắn Rứt,Ung Hoang Phuc,0,0.616,0.614,6,-6.599,0,0.0315,0.648,0.0,0.113,0.366,116.051,4.36375,2018
Tối Đâu Muốn Khóc,Ung Hoang Phuc,0,0.65,0.623,6,-3.8160000000000003,0,0.0305,0.504,0.0,0.20600000000000002,0.466,129.929,4.5940666666666665,2018
Anh Tin Mình Đã Cho Nhau Kỷ Niệm,Thu Thủy,22,0.609,0.902,0,-5.202000000000001,0,0.0419,0.141,0.0,0.121,0.607,172.107,3.5086833333333334,2018
Mẹ Yêu,3 Con Mèo,4,0.649,0.435,7,-9.379,1,0.0483,0.631,1.13e-05,0.195,0.196,136.205,5.005066666666667,2018
Đau Một Lần Rồi Thôi,Uyen Trang,0,0.6629999999999999,0.535,10,-5.744,1,0.0318,0.73,0.0,0.27899999999999997,0.255,121.978,4.658066666666667,2015
Em Rất Nhớ Anh,Vy Oanh,0,0.655,0.441,11,-9.647,0,0.0265,0.877,0.00107,0.184,0.301,107.963,3.8905,2012
Con Mo Bang Gia,Bằng Kiều,0,0.593,0.48700000000000004,7,-6.013,0,0.0308,0.583,0.0,0.115,0.196,119.96,4.6874666666666664,2018
Xin Loi Anh (feat. Bang Kieu),Minh Tuyết,0,0.374,0.287,11,-9.61,0,0.0462,0.9109999999999999,0.0,0.16399999999999998,0.151,183.327,5.48555,2018
Không Cần Phải Hứa Đâu Em,Phạm Khánh Hưng,35,0.552,0.551,11,-4.992,1,0.0374,0.449,0.0,0.0907,0.158,135.322,4.885766666666667,2018
Tôi Đi Tìm Tôi,Ung Hoang Phuc,17,0.455,0.647,5,-4.54,0,0.0291,0.0577,0.0,0.21100000000000002,0.285,170.125,5.6848,2005
Hứa Thật Nhiều Thất Hứa Thật Nhiều,Ung Hoang Phuc,25,0.617,0.649,7,-5.89,0,0.0344,0.35200000000000004,0.0,0.0999,0.332,126.035,4.0536,2015
Kỷ Niệm Bỏ Quên,Ung Hoang Phuc,17,0.602,0.5489999999999999,11,-5.757999999999999,0,0.026000000000000002,0.5720000000000001,0.0,0.128,0.33299999999999996,99.59700000000001,4.6716,2015
Vì Một Người Ra Đi,Ung Hoang Phuc,19,0.6579999999999999,0.53,5,-7.03,1,0.0277,0.27399999999999997,6.69e-06,0.129,0.235,120.055,4.434,2015
Mỗi Người Một Nơi,Ung Hoang Phuc,24,0.618,0.495,10,-5.664,1,0.0257,0.527,0.0,0.111,0.35200000000000004,106.00399999999999,3.5419833333333335,2015
Anh Chỉ Biết Câm Nín Nghe Tiếng Em Khóc,Ung Hoang Phuc,18,0.426,0.475,7,-5.284,1,0.0355,0.39799999999999996,0.0,0.0973,0.237,120.085,4.8108,2015
Giấc Mơ Một Cuộc Tình,Ung Hoang Phuc,15,0.65,0.644,5,-4.742,0,0.0304,0.735,0.0,0.155,0.402,120.036,3.8638166666666667,2010
You Don't Know Me,Ofenbach,52,0.818,0.8,7,-6.794,1,0.0403,0.16699999999999998,0.0017800000000000001,0.139,0.816,125.02600000000001,2.4646333333333335,2015
Best Part (feat. H.E.R.),Daniel Caesar,78,0.524,0.364,7,-10.209,1,0.0367,0.8079999999999999,0.0,0.1,0.436,75.24,3.4971833333333335,2017
Best Part,Jayesslee,57,0.596,0.342,6,-7.917000000000001,1,0.0333,0.922,0.0,0.107,0.22899999999999998,139.577,4.683116666666667,2018
Best Part (feat. Daniel Caesar),H.E.R.,77,0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,3.49,2017
Em Đã Từng Yêu,Bao Anh,0,0.624,0.58,2,-5.126,0,0.0333,0.878,0.0,0.0751,0.41100000000000003,123.971,4.59885,2015
Em Giờ Đây,Hai Bang,0,0.779,0.515,0,-6.769,1,0.0275,0.7290000000000001,0.0,0.0913,0.531,100.035,4.1912,2015
Yêu Anh Hơn Chính Em,Huong Tram,17,0.665,0.456,2,-6.38,0,0.0265,0.643,0.0,0.11900000000000001,0.235,110.009,4.605416666666667,2014
Xin Lỗi Anh (Sorry),Bảo Thy,16,0.753,0.47700000000000004,4,-8.392000000000001,0,0.0823,0.348,0.0,0.276,0.617,86.993,4.370283333333333,2018
Ngốc nghếch,Bảo Thy,8,0.855,0.502,1,-14.331,1,0.156,0.00774,1.01e-06,0.332,0.7190000000000001,129.964,4.514833333333334,2001
Mat Anh Boi Tat Ca Nhung Thu Em Cho,Bảo Thy,4,0.513,0.38299999999999995,10,-10.298,1,0.0309,0.7509999999999999,3.6e-05,0.0854,0.285,125.723,4.0555,2020
Cham Vao Hanh Phuc,Bảo Thy,4,0.594,0.456,5,-9.59,1,0.03,0.7509999999999999,3.27e-06,0.11,0.375,140.03,4.184116666666666,2019
Lung Chung Hanh Phuc Bao Thy,Bảo Thy,10,0.483,0.289,2,-10.402000000000001,1,0.0268,0.79,0.0,0.21100000000000002,0.165,149.733,4.732683333333333,2020
Sao em vẫn yêu,Thu Thủy,1,0.465,0.528,9,-5.579,1,0.0269,0.617,0.0,0.127,0.369,175.889,3.8186666666666667,2016
Lời Chia Tay Dễ Nói Thế Sao Anh,Thu Thủy,8,0.573,0.565,8,-8.872,1,0.0336,0.708,0.0,0.0925,0.504,120.06,5.196183333333333,2018
Think Of You,Thu Thủy,12,0.672,0.7340000000000001,11,-4.342,0,0.0624,0.535,0.0,0.267,0.5760000000000001,140.019,3.581383333333333,2018
Vì Nhớ Vì Yêu,Thu Thủy,0,0.369,0.45399999999999996,3,-4.331,1,0.0326,0.851,0.0,0.203,0.263,117.73,4.921033333333333,2018
Viên Kẹo Mới,Thu Thủy,1,0.55,0.564,3,-5.28,1,0.0513,0.556,0.0,0.107,0.201,151.034,4.5575,2018
Điều Buồn Nhất Khi Yêu,Hoà Minzy,25,0.536,0.53,6,-6.813,1,0.0349,0.755,0.0,0.145,0.23,77.973,5.2122166666666665,2019
Bao Đêm Em Khóc,Bảo Thy,8,0.598,0.41100000000000003,4,-7.995,0,0.0327,0.67,0.0,0.361,0.156,116.05,4.682883333333334,2015
Gạt Đi Nước Mắt,Bảo Thy,14,0.627,0.426,6,-8.134,1,0.0367,0.556,1.55e-06,0.23,0.33799999999999997,130.124,4.674183333333334,2017
Yêu Làm Chi,Phạm Quỳnh Anh,35,0.32,0.264,4,-9.856,0,0.0314,0.81,8.08e-05,0.1,0.319,83.89399999999999,4.3,2021
Nước mắt hoá đá,Lương Bích Hữu,10,0.713,0.251,7,-15.966,1,0.0575,0.135,0.0,0.665,0.155,129.97799999999998,4.397283333333333,2001
Xin Lỗi,Hoà Minzy,38,0.466,0.135,2,-15.218,0,0.0393,0.9520000000000001,0.0039,0.184,0.222,125.84200000000001,4.441666666666666,2021
