names,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Không Tán Tỉnh Em Đâu,Indie/Hip Hop,0.7829999999999999,0.599,9,-10.991,1,0.17300000000000001,0.517,0.00020899999999999998,0.107,0.21600000000000003,91.01899999999999,192465
Chốn Lao Xao,Indie/Hip Hop,0.741,0.349,6,-18.753,1,0.165,0.752,2.2100000000000002e-05,0.0962,0.282,89.531,155573
Suy,Indie/Hip Hop,0.746,0.636,9,-6.712999999999999,0,0.0344,0.166,0.0,0.18,0.43799999999999994,124.993,242385
Train,Indie/Hip Hop,0.8390000000000001,0.435,2,-10.453,1,0.16,0.302,0.1,0.0819,0.34600000000000003,78.99,196949
LAVIE,Indie/Hip Hop,0.6509999999999999,0.541,1,-8.363999999999999,1,0.231,0.695,3.31e-06,0.406,0.204,84.086,200007
Chán Gái 707,Indie/Hip Hop,0.888,0.258,1,-13.905999999999999,1,0.499,0.282,4.31e-05,0.0742,0.764,148.047,216438
Tương Tư,Indie/Hip Hop,0.5589999999999999,0.239,4,-13.100999999999999,0,0.0292,0.7979999999999999,9.159999999999999e-05,0.105,0.128,109.87799999999999,225818
Nếu Mai Chia Tay,Pop/Ballad,0.853,0.7609999999999999,6,-4.98,0,0.071,0.226,1.21e-06,0.122,0.8079999999999999,137.969,205435
Nếu Mai Chia Tay - Chill RnB Version,Pop/Ballad,0.708,0.64,6,-8.801,0,0.0449,0.59,0.0,0.26,0.44,132.002,200469
Em Đã Khác Xưa Rồi,Indie/Hip Hop,0.748,0.78,2,-5.941,0,0.0412,0.747,3.87e-05,0.0566,0.41600000000000004,140.006,152728
Những Lo Âu Ấy,Indie/Hip Hop,0.648,0.7040000000000001,0,-4.68,0,0.0376,0.294,1.19e-06,0.154,0.209,139.988,269143
Anh Luôn Là Lý Do,Pop/Ballad,0.7490000000000001,0.593,4,-7.8260000000000005,0,0.045,0.589,0.0,0.0953,0.672,133.96,222090
Ai,Pop/Ballad,0.732,0.374,5,-11.532,0,0.0428,0.777,0.0253,0.076,0.303,127.977,202500
Là Khi Nào Ấy Nhờ (Hagii Remix),Pop/Ballad,0.546,0.405,7,-12.422,1,0.0358,0.000609,0.00103,0.0821,0.163,89.01299999999999,286184
Trên Tình Bạn Dưới Tình Yêu (with 16 Typh),Pop/Ballad,0.7659999999999999,0.899,5,-3.332,1,0.0454,0.177,0.0,0.183,0.474,108.977,209174
Internet Love,Pop/Ballad,0.816,0.47100000000000003,2,-8.061,1,0.0633,0.716,3.12e-05,0.0869,0.402,109.01299999999999,219083
Minh Cung Yeu Nhau,Indie/Hip Hop,0.8109999999999999,0.555,10,-8.687999999999999,0,0.109,0.299,1.4e-06,0.191,0.49700000000000005,90.016,236078
Bắt Cóc Anh Đi,Indie/Hip Hop,0.5670000000000001,0.337,9,-14.529000000000002,1,0.0699,0.857,2.42e-06,0.917,0.196,109.926,262151
Có Chắc Yêu Là Đây - Onionn Remix countdown 2021,Pop/Ballad,0.6970000000000001,0.795,6,-3.5439999999999996,1,0.0425,0.174,0.000802,0.109,0.618,95.00200000000001,224197
Remember Me - Onionn Remix Countdown 2021,Pop/Ballad,0.5429999999999999,0.9590000000000001,4,-3.102,0,0.081,0.133,0.0442,0.091,0.374,165.02900000000002,197818
Nước Hoa,Pop/Ballad,0.696,0.6859999999999999,10,-5.377999999999999,0,0.0303,0.138,8.71e-06,0.0861,0.47100000000000003,109.973,235636
anh thèm được ngủ,Indie/Hip Hop,0.605,0.474,1,-12.963,0,0.34,0.865,0.000148,0.0782,0.387,149.955,159000
Nhớ Người Hay Nhớ,Indie/Hip Hop,0.5870000000000001,0.608,11,-6.956,1,0.0778,0.7040000000000001,1.24e-05,0.34600000000000003,0.188,159.819,254035
Già Cùng Nhau Là Được,Indie/Hip Hop,0.6409999999999999,0.7,5,-10.669,1,0.344,0.9179999999999999,5.91e-05,0.0933,0.363,174.00099999999998,231362
Look At Me,Indie/Hip Hop,0.653,0.79,10,-7.675,0,0.1,0.555,9.56e-06,0.384,0.7859999999999999,89.999,230114
2AM,Indie/Hip Hop,0.7040000000000001,0.552,0,-7.428,0,0.0561,0.782,0.0,0.0695,0.762,128.003,258351
Anh Không Đòi Quà,Pop/Ballad,0.812,0.7070000000000001,7,-8.575,1,0.0457,0.28600000000000003,0.0,0.17300000000000001,0.97,121.03200000000001,160728
Người Em Cố Đô,Pop/Ballad,0.535,0.49,9,-7.5729999999999995,1,0.10300000000000001,0.327,0.0,0.11699999999999999,0.442,183.94299999999998,213845
Trái Đất Đẹp Nhất Khi Có Em,Pop/Ballad,0.615,0.507,5,-5.43,1,0.0468,0.49200000000000005,0.0,0.0813,0.253,102.631,184324
Imma Heartbreaker,Indie/Hip Hop,0.635,0.711,1,-6.5920000000000005,0,0.0402,0.53,0.0,0.0992,0.752,147.998,285884
1 Lần,Pop/Ballad,0.6629999999999999,0.892,9,-4.519,0,0.0471,0.109,1.7e-05,0.0739,0.535,93.985,211915
Bad Performance,Indie/Hip Hop,0.47200000000000003,0.7240000000000001,4,-6.829,1,0.0292,0.00209,0.0,0.133,0.258,149.954,222883
Night,Indie/Hip Hop,0.532,0.44299999999999995,9,-8.997,0,0.133,0.22,0.000212,0.0874,0.174,114.00200000000001,252000
BMAGER,Indie/Hip Hop,0.7659999999999999,0.261,0,-12.4,1,0.142,0.9,3.79e-05,0.124,0.48200000000000004,96.00200000000001,251553
Em Không Cô Đơn,Indie/Hip Hop,0.809,0.516,0,-5.819,0,0.0389,0.547,2.8300000000000003e-05,0.11199999999999999,0.45399999999999996,95.008,250829
Giấc Mộng,Indie/Hip Hop,0.6729999999999999,0.43700000000000006,5,-8.44,1,0.0311,0.511,0.00322,0.11900000000000001,0.315,83.99799999999999,286071
H In My Arms,Indie/Hip Hop,0.8690000000000001,0.428,8,-6.811,1,0.0459,0.609,0.000212,0.182,0.5489999999999999,139.998,192857
Cô Đơn Vắt Vai,Pop/Ballad,0.664,0.52,5,-11.29,0,0.0404,0.488,0.172,0.149,0.46,84.03200000000001,187143
Chàng Trai Sơ Mi Hồng,Pop/Ballad,0.631,0.606,6,-5.005,1,0.0297,0.51,0.0,0.0904,0.46299999999999997,110.117,292098
Mây,Indie/Hip Hop,0.672,0.746,6,-5.572,0,0.0385,0.0893,0.0,0.18,0.311,129.97299999999998,273231
Smile,Indie/Hip Hop,0.754,0.525,7,-7.252999999999999,0,0.122,0.828,0.0,0.0916,0.37200000000000005,96.133,222615
I'm (Hmm) Fine,Indie/Hip Hop,0.823,0.375,0,-7.631,1,0.0628,0.423,0.0,0.10400000000000001,0.5579999999999999,109.906,213818
Hẹn Gặp Em Dưới Ánh Trăng,Indie/Hip Hop,0.787,0.6579999999999999,8,-7.595,1,0.0325,0.65,2.3100000000000002e-05,0.11800000000000001,0.475,120.005,222000
Em 20,Indie/Hip Hop,0.872,0.618,1,-7.867999999999999,1,0.038,0.6779999999999999,1.4e-06,0.0844,0.491,118.023,166880
Hương Hồng Hoa,Indie/Hip Hop,0.805,0.6709999999999999,1,-10.607000000000001,0,0.0641,0.449,2.78e-05,0.10099999999999999,0.965,153.958,215065
Dưới Cơn Mưa,Indie/Hip Hop,0.672,0.46799999999999997,11,-10.093,0,0.159,0.35100000000000003,0.0,0.35,0.212,131.991,204431
dòng thông báo mới,Indie/Hip Hop,0.599,0.536,0,-10.658,1,0.0457,0.207,0.0,0.184,0.615,80.03699999999999,188525
Đừng Đổ Lỗi Bọn Trẻ,Indie/Hip Hop,0.8690000000000001,0.451,2,-8.413,1,0.139,0.847,0.000171,0.305,0.593,110.086,198595
umakeme,Indie/Hip Hop,0.6459999999999999,0.359,10,-12.03,1,0.12300000000000001,0.899,0.0465,0.28600000000000003,0.43,84.964,247765
Thật Là Khó,Indie/Hip Hop,0.8109999999999999,0.316,4,-10.355,0,0.214,0.774,0.0,0.231,0.39799999999999996,99.97,304855
Dalatmango,Indie/Hip Hop,0.745,0.486,1,-11.189,1,0.0811,0.8270000000000001,0.0,0.162,0.14,93.507,170282
Ghé Qua,Indie/Hip Hop,0.655,0.5529999999999999,2,-11.095,1,0.0529,0.856,0.462,0.0822,0.27699999999999997,164.082,237137
Slow Down,Indie/Hip Hop,0.9279999999999999,0.5479999999999999,11,-9.911,0,0.158,0.171,4.28e-05,0.0895,0.371,109.99799999999999,235841
LUX,Indie/Hip Hop,0.745,0.602,1,-9.971,1,0.11599999999999999,0.332,0.00492,0.0494,0.301,125.054,170880
Chín Giờ Bốn Lăm,Indie/Hip Hop,0.94,0.602,6,-12.690999999999999,1,0.267,0.7759999999999999,0.0,0.109,0.36200000000000004,110.085,100506
Retrograde,Indie/Hip Hop,0.519,0.294,8,-9.525,1,0.0488,0.706,0.00143,0.0848,0.254,83.99799999999999,225939
Phép Màu,Indie/Hip Hop,0.917,0.48100000000000004,10,-6.237,0,0.0819,0.584,1.4300000000000002e-05,0.151,0.6859999999999999,140.071,211696
Ba Da Bum,Indie/Hip Hop,0.86,0.37200000000000005,8,-14.33,1,0.35600000000000004,0.425,0.0,0.115,0.23199999999999998,102.00399999999999,172565
Tíc Tắc,Indie/Hip Hop,0.7,0.28,9,-16.779,0,0.877,0.871,6.11e-06,0.517,0.22699999999999998,105.053,194065
Có Một Người Luôn Cười Khi Anh Đến,Indie/Hip Hop,0.74,0.614,9,-13.054,1,0.0638,0.6559999999999999,0.0,0.109,0.722,119.98,273888
Thôi Trễ Rồi Chắc Anh Phải Về Đây,Indie/Hip Hop,0.7390000000000001,0.40399999999999997,6,-13.699000000000002,1,0.0825,0.7879999999999999,0.026000000000000002,0.11,0.638,87.98899999999999,197488
Làm Vì Yêu,Indie/Hip Hop,0.696,0.5710000000000001,8,-10.113999999999999,1,0.361,0.547,6.1e-05,0.10400000000000001,0.17300000000000001,131.843,181590
Một Điều Mà Anh Rất Ngại Nói Ra,Indie/Hip Hop,0.7120000000000001,0.179,4,-14.83,1,0.0662,0.653,0.0,0.11199999999999999,0.392,110.119,202909
Chỉ Còn Ta Và Ta Giữa Trời,Indie/Hip Hop,0.7929999999999999,0.5920000000000001,0,-7.858,1,0.324,0.71,0.0,0.0983,0.24100000000000002,80.028,186816
Tim Toi?,Indie/Hip Hop,0.8170000000000001,0.5539999999999999,5,-9.748,1,0.0317,0.42700000000000005,0.00106,0.111,0.36200000000000004,104.979,187558
2 Phút Hơn - Remake,Indie/Hip Hop,0.539,0.82,0,-4.871,1,0.0992,0.0332,2.95e-06,0.11699999999999999,0.0604,136.224,153225
ai rồi cũng bỏ đi,Indie/Hip Hop,0.777,0.516,2,-9.254,1,0.0481,0.488,0.0,0.0982,0.6629999999999999,135.977,180294
#DTFML,Indie/Hip Hop,0.774,0.45799999999999996,1,-11.511,1,0.0516,0.0174,0.0,0.0918,0.306,126.98899999999999,222209
Chuyến Tàu,Indie/Hip Hop,0.8370000000000001,0.429,6,-13.177,0,0.27899999999999997,0.7040000000000001,9.98e-05,0.0973,0.306,82.074,194430
Stream Đến Bao Giờ,Indie/Hip Hop,0.807,0.509,7,-8.038,1,0.0542,0.851,0.0,0.125,0.525,119.98100000000001,196602
Reeves,Indie/Hip Hop,0.762,0.46299999999999997,0,-9.336,1,0.0583,0.852,0.157,0.374,0.561,87.03399999999999,255500
tài liệu không có tiêu đề,Indie/Hip Hop,0.7979999999999999,0.6609999999999999,4,-11.339,1,0.252,0.795,3.18e-05,0.0602,0.389,74.949,236283
Sexy4eva,Indie/Hip Hop,0.662,0.578,11,-8.157,0,0.355,0.0515,0.0,0.11199999999999999,0.272,199.976,111787
Ở Lại Đây (feat. Yang & Gill),Indie/Hip Hop,0.636,0.9420000000000001,11,-2.339,0,0.254,0.376,0.0,0.18,0.581,154.97299999999998,204387
Tiền Nhiều Để Làm Gì (feat. Gducky),Indie/Hip Hop,0.515,0.754,11,-3.773,1,0.294,0.282,0.0,0.125,0.365,140.062,248571
Nắng,Indie/Hip Hop,0.759,0.377,2,-7.874,1,0.0382,0.38299999999999995,8.149999999999999e-05,0.12300000000000001,0.34,124.934,165283
Chạy Trốn Mặt Trời,Indie/Hip Hop,0.711,0.2,1,-15.152000000000001,0,0.0757,0.9740000000000001,0.000206,0.11,0.0429,110.119,211765
Trí Trá,Indie/Hip Hop,0.6559999999999999,0.602,1,-10.732999999999999,1,0.0385,0.0133,0.000985,0.12300000000000001,0.0778,124.484,236779
Icy Heart - Remix,Indie/Hip Hop,0.871,0.568,2,-11.8,0,0.0696,0.392,1.37e-06,0.0809,0.895,141.415,162824
Thấy như vẫn còn đây,Indie/Hip Hop,0.914,0.377,0,-15.071,1,0.248,0.055999999999999994,0.341,0.1,0.711,142.985,189942
We Think Too Much,Indie/Hip Hop,0.899,0.46299999999999997,11,-10.645999999999999,0,0.0548,0.804,0.0428,0.095,0.10800000000000001,135.987,101930
Cho Anh Thời Gian Anh Tin Mình Làm Được,Indie/Hip Hop,0.8690000000000001,0.43200000000000005,2,-8.975,1,0.0462,0.848,0.000364,0.136,0.434,119.969,97555
Don't Fall In Love,Indie/Hip Hop,0.84,0.5589999999999999,6,-9.397,1,0.183,0.573,4.01e-05,0.193,0.20600000000000002,120.042,192819
Để Em Sống,Indie/Hip Hop,0.772,0.452,3,-13.027000000000001,0,0.368,0.662,9.36e-06,0.10400000000000001,0.445,89.935,176000
Bae Dun Cry,Indie/Hip Hop,0.763,0.664,3,-5.336,0,0.0488,0.696,4.56e-06,0.11199999999999999,0.625,119.904,226769
Sorry (Acoustic Ver),Indie/Hip Hop,0.7020000000000001,0.284,4,-14.925999999999998,0,0.0451,0.593,0.000393,0.10800000000000001,0.318,94.959,243158
Thuốc Lá Cà Phê,Indie/Hip Hop,0.785,0.242,0,-19.57,1,0.807,0.602,0.865,0.27,0.0349,159.835,186619
Lý Do Anh Say,Indie/Hip Hop,0.645,0.168,6,-10.962,0,0.475,0.491,0.0328,0.591,0.512,100.191,221048
Cao Ốc 20,Indie/Hip Hop,0.685,0.564,3,-11.582,0,0.115,0.813,0.0009460000000000001,0.165,0.44799999999999995,144.97,254746
Bài Nhạc Không Bao Giờ Thu Âm,Indie/Hip Hop,0.76,0.152,7,-21.639,1,0.214,0.903,0.35100000000000003,0.11599999999999999,0.604,85.478,140305
3 Lần Phải Khóc,Indie/Hip Hop,0.8759999999999999,0.466,6,-7.19,0,0.294,0.677,0.0271,0.111,0.519,84.99600000000001,281130
Thua Cuộc (Intro),Indie/Hip Hop,0.741,0.48200000000000004,8,-7.428999999999999,0,0.433,0.628,3.83e-06,0.122,0.0995,77.97800000000001,153208
"Tháng 7 Của Anh, Em Và Cô Đơn",Indie/Hip Hop,0.706,0.61,7,-9.765,1,0.0495,0.607,1.17e-05,0.13,0.18600000000000003,114.929,297718
em hãy ở nhà,Indie/Hip Hop,0.721,0.5379999999999999,0,-13.01,0,0.213,0.9129999999999999,0.0157,0.265,0.35600000000000004,82.117,166281
Tất Cả Của Anh,Indie/Hip Hop,0.664,0.358,4,-15.759,0,0.16,0.825,0.00172,0.345,0.149,133.983,324467
7 Cuộc Gọi Nhỡ,Indie/Hip Hop,0.547,0.74,7,-8.719,0,0.312,0.895,9.93e-06,0.374,0.391,89.36,225603
Nếu Em Ở Lại - Acoustic Version,Indie/Hip Hop,0.37799999999999995,0.36700000000000005,7,-14.729000000000001,0,0.0737,0.927,0.0127,0.632,0.13699999999999998,81.014,216352
Xin Em Giữ Mưa Ở Lại,Indie/Hip Hop,0.759,0.201,0,-19.325,0,0.0622,0.91,0.000758,0.365,0.184,126.03299999999999,170952
Kết Thúc Bình Yên,Indie/Hip Hop,0.61,0.37200000000000005,1,-14.640999999999998,1,0.161,0.728,0.18100000000000002,0.174,0.456,79.62100000000001,200856
Lại Một Người Trở Về Từ Mây,Indie/Hip Hop,0.868,0.335,9,-16.9,0,0.21600000000000003,0.867,3.12e-05,0.11,0.495,119.95299999999999,250056
Luyến,Indie/Hip Hop,0.7879999999999999,0.28,2,-16.521,1,0.145,0.852,0.00705,0.111,0.309,124.904,255556
Đừng Là Gì Cả,Indie/Hip Hop,0.932,0.368,8,-10.905999999999999,0,0.14400000000000002,0.632,0.5,0.10800000000000001,0.248,134.94899999999998,213394
Giá Như Phút Chốc Anh Nắm Lấy Em,Indie/Hip Hop,0.6459999999999999,0.413,3,-15.899000000000001,0,0.46,0.7809999999999999,0.000878,0.325,0.342,76.66199999999999,289985
Đã Từng Thương Một Người,Indie/Hip Hop,0.7709999999999999,0.294,0,-14.751,1,0.0989,0.7959999999999999,0.0107,0.0938,0.33799999999999997,132.02100000000002,240039
Ánh Nhìn Đầu,Indie/Hip Hop,0.616,0.428,11,-14.202,0,0.27699999999999997,0.929,0.327,0.0769,0.43700000000000006,140.659,223200
Nỗi Đau Chậm Lại,Indie/Hip Hop,0.637,0.485,7,-14.584000000000001,0,0.315,0.794,0.013000000000000001,0.38,0.474,124.366,165839
Ngoài Ô Cửa Có Mưa,Indie/Hip Hop,0.619,0.242,2,-19.090999999999998,1,0.106,0.9009999999999999,0.271,0.10400000000000001,0.376,121.57600000000001,294034
DTAT,Indie/Hip Hop,0.599,0.385,6,-13.958,1,0.191,0.883,0.000544,0.132,0.289,109.84299999999999,218593
Người Cũ Trong Em,Indie/Hip Hop,0.9440000000000001,0.375,1,-12.95,0,0.0556,0.65,0.021,0.0899,0.285,130.025,192261
Mắt Biếc,Indie/Hip Hop,0.608,0.831,9,-8.461,0,0.035,0.904,0.11900000000000001,0.11599999999999999,0.8170000000000001,145.047,226795
Vẫn,Indie/Hip Hop,0.687,0.738,1,-9.913,0,0.253,0.929,0.000322,0.34299999999999997,0.22699999999999998,136.03799999999998,142811
Hai Đám Mây,Indie/Hip Hop,0.735,0.698,5,-9.565,0,0.254,0.655,1.1599999999999999e-05,0.314,0.203,85.992,248164
Em Đang Làm Gì Đấy (feat. R.Tee),Pop/Ballad,0.6509999999999999,0.479,0,-7.182,1,0.0459,0.7759999999999999,0.0,0.0959,0.445,133.586,267524
Va Vào Giai Điệu Này (feat. RPT MCK),Indie/Hip Hop,0.807,0.7440000000000001,11,-4.146,1,0.0569,0.146,0.0,0.113,0.475,129.05,197209
Muốn Nói Với Em (Piano Version),Pop/Ballad,0.654,0.322,0,-11.450999999999999,1,0.0484,0.841,0.0,0.204,0.395,131.982,332459
Một Ngày Bình Thường,Pop/Ballad,0.8,0.524,2,-9.908,1,0.106,0.546,0.0063100000000000005,0.0704,0.32,130.017,303915
Si Mê Em,Indie/Hip Hop,0.701,0.6809999999999999,4,-7.591,0,0.0345,0.556,0.000831,0.14800000000000002,0.29600000000000004,140.046,265714
Rebound,Indie/Hip Hop,0.8490000000000001,0.722,10,-4.776,0,0.0361,0.374,2.9100000000000003e-05,0.11199999999999999,0.285,128.007,226875
sao trông em lại như thế này,Indie/Hip Hop,0.722,0.294,7,-16.218,1,0.26,0.9109999999999999,0.000962,0.0749,0.0659,75.933,202171
OK NAH NAH,Indie/Hip Hop,0.8320000000000001,0.439,10,-11.089,1,0.045,0.535,0.0,0.13699999999999998,0.736,101.02600000000001,226646
Chương 2 Của Tương Lai,Indie/Hip Hop,0.716,0.799,3,-4.659,1,0.171,0.546,0.0,0.14800000000000002,0.6709999999999999,80.066,243000
Ngáo Ngơ Hết Ngày,Indie/Hip Hop,0.718,0.46399999999999997,9,-8.648,1,0.418,0.8740000000000001,9.03e-05,0.28300000000000003,0.645,177.88299999999998,198355
Em làm gì mùa dịch ?,Indie/Hip Hop,0.889,0.44299999999999995,0,-14.42,1,0.135,0.915,0.000102,0.114,0.47,119.98200000000001,194062
Muốn Được Cùng Em,Indie/Hip Hop,0.8640000000000001,0.649,5,-7.882000000000001,1,0.191,0.6559999999999999,4.04e-06,0.201,0.657,99.96799999999999,199200
Say Em,Indie/Hip Hop,0.703,0.713,2,-5.8660000000000005,1,0.0622,0.804,0.0,0.47100000000000003,0.415,90.052,218920
Anh Không Thề Gì Đâu Anh Làm,Pop/Ballad,0.7659999999999999,0.43200000000000005,9,-12.1,1,0.131,0.6579999999999999,0.0,0.0749,0.6809999999999999,86.044,140382
Em Không Đi Đâu,Indie/Hip Hop,0.845,0.551,4,-10.146,0,0.14300000000000002,0.503,7.56e-06,0.18899999999999997,0.47200000000000003,92.03,232615
Love U So,Indie/Hip Hop,0.429,0.664,0,-9.823,1,0.39399999999999996,0.66,7.41e-05,0.469,0.473,78.268,239250
Thờ er,Indie/Hip Hop,0.915,0.28800000000000003,4,-17.642,1,0.136,0.29600000000000004,0.00132,0.127,0.578,120.0,186833
Tán Gái 606,Indie/Hip Hop,0.879,0.65,0,-9.901,1,0.10800000000000001,0.7759999999999999,0.0016600000000000002,0.10800000000000001,0.726,135.019,172604
Okeokeoke,Indie/Hip Hop,0.895,0.341,8,-16.053,1,0.16399999999999998,0.0241,0.0,0.0973,0.35200000000000004,92.01100000000001,139276
Bông Hoa Chẳng Thuộc Về Ta,Indie/Hip Hop,0.74,0.405,4,-11.883,1,0.0634,0.85,0.000162,0.392,0.405,129.988,186505
Như Chẳng Thể Quên Đi Khi Lỡ Yêu Rồi,Indie/Hip Hop,0.7140000000000001,0.419,8,-9.7,1,0.0768,0.455,0.0,0.175,0.326,119.85700000000001,319250
Babyboo,Indie/Hip Hop,0.809,0.6659999999999999,9,-7.502999999999999,1,0.20199999999999999,0.53,0.0,0.1,0.469,88.98299999999999,145851
Thương Thầm,Indie/Hip Hop,0.6709999999999999,0.557,0,-8.6,1,0.0868,0.6779999999999999,0.0559,0.433,0.725,169.78900000000002,220294
ai rồi cũng bỏ anh đi,Pop/Ballad,0.773,0.29,0,-13.957,1,0.0548,0.8590000000000001,0.94,0.0994,0.455,117.99799999999999,275067
I Don't Know,Indie/Hip Hop,0.667,0.6,0,-7.278,0,0.0431,0.11,0.0,0.14400000000000002,0.154,104.958,247427
SLOMO,Indie/Hip Hop,0.925,0.625,1,-6.756,1,0.0624,0.314,1.68e-06,0.0344,0.665,114.97,234097
Đừng Kể Ai Nghe,Indie/Hip Hop,0.76,0.583,0,-9.658,1,0.205,0.7240000000000001,0.0,0.127,0.35,82.022,187317
Tửu Sầu,Indie/Hip Hop,0.7879999999999999,0.544,1,-10.793,0,0.446,0.778,0.0,0.14300000000000002,0.7070000000000001,134.07399999999998,166536
Nói Đi Em,Indie/Hip Hop,0.7829999999999999,0.42200000000000004,6,-10.48,0,0.0959,0.7659999999999999,0.0,0.083,0.632,139.877,216545
Truyện Tranh,Indie/Hip Hop,0.804,0.20800000000000002,7,-16.257,1,0.84,0.49200000000000005,4.85e-05,0.0418,0.366,170.03900000000002,177563
Dừng Chân Đứng Lại,Indie/Hip Hop,0.8320000000000001,0.591,6,-13.405999999999999,1,0.248,0.465,4.55e-05,0.0972,0.451,148.04399999999998,217762
Lãng Du,Indie/Hip Hop,0.736,0.48100000000000004,6,-10.12,0,0.0835,0.841,1.44e-06,0.0956,0.632,142.025,213054
Những Ô Cửa Màu,Indie/Hip Hop,0.57,0.907,9,-8.899,0,0.0697,0.745,0.25,0.138,0.377,148.072,246877
Xin Em Đừng Mang Cơn Mưa Đến Đây,Indie/Hip Hop,0.596,0.555,0,-8.016,1,0.0339,0.762,0.0,0.154,0.529,79.976,219990
Chỉ còn anh ở đây thôi,Indie/Hip Hop,0.595,0.579,9,-10.366,1,0.0616,0.0132,0.0,0.111,0.37,146.95,237024
One Love,Indie/Hip Hop,0.685,0.349,10,-13.383,1,0.436,0.363,0.0,0.0864,0.373,169.945,148235
Lollipop,Indie/Hip Hop,0.826,0.43,0,-9.391,1,0.242,0.599,0.0,0.11599999999999999,0.0812,111.96600000000001,141429
Đớ,Indie/Hip Hop,0.935,0.294,1,-13.672,1,0.48200000000000004,0.507,0.0,0.0797,0.523,136.06799999999998,240096
Dumb Mê,Indie/Hip Hop,0.937,0.524,10,-5.757000000000001,0,0.166,0.373,0.0,0.107,0.6709999999999999,139.994,166286
Tháng 9 Của Anh,Indie/Hip Hop,0.7509999999999999,0.282,8,-17.147000000000002,1,0.0839,0.5479999999999999,0.149,0.135,0.45399999999999996,82.00399999999999,190850
Tháng 6 Của Anh,Indie/Hip Hop,0.6940000000000001,0.38,5,-16.635,1,0.0673,0.8640000000000001,0.0369,0.391,0.183,105.021,221090
Anh Đã Lớn Hơn Thế Nhiều,Indie/Hip Hop,0.7040000000000001,0.688,3,-8.065,0,0.0341,0.48,3.53e-06,0.102,0.369,95.03200000000001,315119
"Ghé Qua [feat. Tofu, PC & Dick] [Rapcoustic]",Indie/Hip Hop,0.7929999999999999,0.47700000000000004,11,-11.847999999999999,0,0.0884,0.139,0.0,0.0957,0.239,80.02,240008
Sá Xị Chương Dương,Indie/Hip Hop,0.879,0.516,9,-11.155,1,0.33299999999999996,0.478,0.0,0.174,0.784,84.98899999999999,101647
Đâu Vào Đó,Indie/Hip Hop,0.846,0.7240000000000001,0,-7.752999999999999,1,0.212,0.742,7.48e-05,0.114,0.532,87.06700000000001,198642
Ai Đang Cô Đơn?,Indie/Hip Hop,0.6890000000000001,0.659,8,-8.182,0,0.0426,0.387,0.0,0.11199999999999999,0.473,100.03,163640
Sao Em Lại Tắt Máy?,Pop/Ballad,0.674,0.431,0,-13.275,1,0.21600000000000003,0.713,0.0,0.34600000000000003,0.43799999999999994,164.044,198000
Không phải lời tỏ tình,Indie/Hip Hop,0.728,0.307,1,-15.299000000000001,0,0.0832,0.7170000000000001,0.000148,0.0851,0.444,84.197,209087
Baby Gudnite,Indie/Hip Hop,0.809,0.284,7,-15.402000000000001,1,0.405,0.6409999999999999,0.00048499999999999997,0.37799999999999995,0.518,139.438,217894
LOST,Indie/Hip Hop,0.639,0.6659999999999999,1,-8.33,0,0.0346,0.027999999999999997,3.28e-05,0.13,0.523,139.972,185129
Diamond,Indie/Hip Hop,0.743,0.68,7,-5.7010000000000005,0,0.028999999999999998,0.0349,0.00105,0.157,0.59,128.033,211923
FriendZone,Indie/Hip Hop,0.741,0.517,8,-7.353,1,0.0798,0.157,0.00946,0.121,0.605,76.987,140475
Áo Màu Xanh,Indie/Hip Hop,0.736,0.488,9,-10.088,1,0.0538,0.622,0.0,0.149,0.643,90.02600000000001,219000
Old Song (bài hát cũ),Pop/Ballad,0.578,0.6609999999999999,4,-8.543,0,0.0624,0.705,0.0,0.106,0.282,87.258,234458
What You Doin'?,Indie/Hip Hop,0.6559999999999999,0.841,5,-5.716,1,0.32,0.574,0.0,0.077,0.527,180.082,177319
Nếu Có Thể Yêu Em Thêm Lần Nữa,Indie/Hip Hop,0.5539999999999999,0.46399999999999997,7,-12.862,1,0.0892,0.893,0.00435,0.106,0.23199999999999998,148.33700000000002,279014
Cho Lần Đi Xa,Indie/Hip Hop,0.531,0.6,4,-9.11,1,0.16699999999999998,0.9129999999999999,0.0679,0.10099999999999999,0.52,98.068,269427
Lần Cuối,Indie/Hip Hop,0.715,0.575,3,-8.574,0,0.0573,0.802,0.49,0.18100000000000002,0.643,82.03200000000001,164258
Cô Nàng Khác Người,Indie/Hip Hop,0.8440000000000001,0.636,9,-7.403,0,0.0707,0.39299999999999996,1.74e-06,0.0865,0.682,140.042,186152
Lửng Lơ,Pop/Ballad,0.79,0.502,10,-5.5120000000000005,0,0.0333,0.579,4.36e-05,0.32899999999999996,0.516,127.463,267244
Em Muốn Mặc Áo Vậy Cứ Mặc Anh,Pop/Ballad,0.733,0.534,0,-10.193,1,0.084,0.7909999999999999,0.00202,0.377,0.243,100.01299999999999,187457
Ngày Bình Thường,Pop/Ballad,0.513,0.39,8,-13.877,1,0.375,0.278,5.2300000000000004e-05,0.155,0.267,180.11900000000003,162673
Rap cho mọi người nghe,Indie/Hip Hop,0.8170000000000001,0.5329999999999999,6,-11.445,1,0.0697,0.385,2.1000000000000002e-06,0.163,0.632,120.01100000000001,192313
